Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
HP ZBook 17 E9X11AA-ABA,2013,Intel Core i7-4900MQ,NVIDIA Quadro K610M,"16 GB  ,, 4x 4GB PC3-12800, max. 32 GB, 4 Slots","Micron RealSSD C400 MTFDDAK128MAM, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02FC, LED IPS, > 90 % sRGB & AdobeRGB, glossy: no","3.78 kg ( = 133.34 oz / 8.33 pounds), Power Supply: 905 g ( = 31.92 oz / 2 pounds)",
HP Pavilion TouchSmart 11-e000sb,2013,AMD A4-1250,AMD Radeon HD 8210,"4 GB  ,, DDR3 SDRAM (PC3-12800)","Toshiba MQ01ABF050, 500 GB  ","11.60 inch 16:9, 1366 x 768 pixel, yes, WLED, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),365 Euro
HP Spectre 13-h205eg x2,2013,Intel Core i5-4202Y,Intel HD Graphics 4200,"4 GB  ,, Dual-Channel, DDR3-1600 (800 MHz), non-removable","Samsung SSD PM841 MZMTD128HAFV mSATA, 128 GB  ","13.30 inch 16:9, 1920 x 1080 pixel, capacitive touchscreen (10 fingers), AUO 232D, IPS panel, LED-Backlight, glossy: yes","1.99 kg ( = 70.2 oz / 4.39 pounds), Power Supply: 192 g ( = 6.77 oz / 0.42 pounds)",1100 Euro
HP Split x2,2013,Intel Core i3-3229Y,Intel HD Graphics 4000,"4 GB  ,, DDR3 SDRAM PC3-12800 11-11-11-28","Micron RealSSD C400 MTFDDAT128MAM-1J2, 128 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Capacitive, Chi Mei CMN1351, TN LED, glossy: yes","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)","$729, ~545 Euro"
HP Pavilion 15-n005sg,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, DDR3, single-channel, two memory banks (one empty)","Western Digital Scorpio Blue WD5000LPVT, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Philips LGD039F, TN LED, glossy: yes","2.28 kg ( = 80.42 oz / 5.03 pounds), Power Supply: 232 g ( = 8.18 oz / 0.51 pounds)",499 Euro
HP Pavilion 17-e054sg,2013,AMD A10-5750M,AMD Radeon HD 8650G + HD 8670M Dual Graphics,"8 GB  ,, DDR3, Dual-Channel, two RAM slots (both occupied)",", 1000 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LG Philips LGD0372, TN LED, glossy: yes","2.9 kg ( = 102.29 oz / 6.39 pounds), Power Supply: 328 g ( = 11.57 oz / 0.72 pounds)",599 Euro
HP ProBook 430-G1,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, 1x 4 GB PC3-12800 DDR3",", 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LGD0354, TN LED, glossy: no","1.6 kg ( = 56.44 oz / 3.53 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",640 Euro
HP ProBook 470 G0-H6P56EA,2013,Intel Core i7-3632QM,AMD Radeon HD 8750M,"8 GB  ,, 2x 4096 MB DDR3-1600, 2 Slots","HGST Travelstar 5K1000 HTS541075A9E680, 750 GB  ","17.30 inch 16:9, 1600 x 900 pixel, AU Optronics AUO149E, TN-Panel, LED backlit, glossy: no","2.87 kg ( = 101.24 oz / 6.33 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",800 Euro
HP Envy 17t-j000,2013,Intel Core i7-4700MQ,NVIDIA GeForce GT 740M,"12 GB  ,, 1x 4 GB, 1x 8 GB, no empty slot",", 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, TN, glossy: no","2.85 kg ( = 100.53 oz / 6.28 pounds), Power Supply: 458 g ( = 16.16 oz / 1.01 pounds)",999 Euro
HP ProBook 4545s-C5C71EA,2013,AMD A4-4300M,AMD Radeon HD 7420G,8 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
HP ProBook 450-H0V92EA,2013,Intel Core i3-3120M,Intel HD Graphics 4000,"4 GB  ,, single channel","Seagate Momentus Thin ST500LT0 12-9WS142, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, TN, glossy: no","2.417 kg ( = 85.26 oz / 5.33 pounds), Power Supply: 239 g ( = 8.43 oz / 0.53 pounds)",552 Euro
HP EliteBook Revolve 810,2013,Intel Core i5-3437U,Intel HD Graphics 4000,"4 GB  ,, soldered, one free bank (for up to 8 GB SODIMM)","Samsung MZ7PC128HBFU, 128 GB  ","11.60 inch 16:9, 1366 x 768 pixel, capacitive, LG Philips LGD03CF, IPS, UWVA HD-Display with LED backlighting, Corning Gorilla Glass 2, glossy: yes","1.352 kg ( = 47.69 oz / 2.98 pounds), Power Supply: 179 g ( = 6.31 oz / 0.39 pounds)",1768.99 Euro
HP ProBook 4340s-C4Y10EA,2013,Intel Core i3-3110M,Intel HD Graphics 4000,8 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-e052sg,2013,AMD A8-5550M,AMD Radeon HD 8550G + HD 8670M Dual Graphics,"6 GB  ,, 2 GB + 4 GB DDR3-1600 (Hynix/Elpida), 2 slots",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Philips LGD0384, TN panel, LED backlight, glossy: yes","2.35 kg ( = 82.89 oz / 5.18 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",500 Euro
HP Envy 17t-j000,2013,Intel Core i7-4700MQ,NVIDIA GeForce GT 740M,"12 GB  ,, 1x 4 GB, 1x 8 GB, no empty slot",", 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, TN, glossy: no","2.85 kg ( = 100.53 oz / 6.28 pounds), Power Supply: 458 g ( = 16.16 oz / 1.01 pounds)",999 Euro
HP Split x2,2013,Intel Core i3-3229Y,Intel HD Graphics 4000,"4 GB  ,, DDR3 SDRAM PC3-12800 11-11-11-28","Micron RealSSD C400 MTFDDAT128MAM-1J2, 128 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Capacitive, Chi Mei CMN1351, TN LED, glossy: yes","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)","$729, ~545 Euro"
HP Pavilion 15-e057sc,2013,Intel Core i7-3632QM,AMD Radeon HD 8670M,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 8770w-LY586EA,2013,Intel Core i7-3840QM,NVIDIA Quadro K4000M,16 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel, glossy: no",3.6 kg ( = 126.99 oz / 7.94 pounds) ( = 0 oz / 0 pounds),
HP Envy TouchSmart 4-1161er,2013,Intel Core i5-3317U,Intel HD Graphics 4000,6 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP ProBook 450-H0U97EA,2013,Intel Core i5-3230M,AMD Radeon HD 8750M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),800 Euro
HP EliteBook 2570p-B8S45AW,2013,Intel Core i5-3360M,Intel HD Graphics 4000,4 GB  ,,"12.50 inch 16:9, 1366 x 768 pixel, glossy: yes",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
HP Envy x2 11-g001el,2013,Intel Atom Z2760,PowerVR SGX545,2048 MB  ,,"11.60 inch 16:9, 1366 x 768 pixel, glossy: yes",680 g ( = 23.99 oz / 1.5 pounds) ( = 0 oz / 0 pounds),
HP Pavilion g6-2330sw,2013,Intel Core i5-3230M,AMD Radeon HD 7670M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP ProBook 4545s-H5L47EA,2013,AMD A6-4400M,AMD Radeon HD 7520G,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),500 Euro
HP Envy x2 11-g000eg,2013,Intel Atom Z2760,PowerVR SGX545,"2048 MB  ,, LPDDR2-800, on-board","64 GB SSD, 64 GB  ","11.60 inch 16:9, 1366 x 768 pixel, capacitive, multi-touch, LGD039E, IPS screen, LED backlight, glossy: yes","1.41 kg ( = 49.74 oz / 3.11 pounds), Power Supply: 100 g ( = 3.53 oz / 0.22 pounds)",900 Euro
HP 650-B6N63EA,2013,Intel Pentium B970,Intel HD Graphics (Sandy Bridge),4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP Pavilion Sleekbook TouchSmart 15-b153sg,2013,AMD A4-4355M,AMD Radeon HD 7400G,"4 GB  ,, 1x4096 MB PC3-12800 DDR3 SDRAM SO-DIMM",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, 10-finger-multitouch, Type Unknown, TN LED, glossy: yes","2.494 kg ( = 87.97 oz / 5.5 pounds), Power Supply: 361 g ( = 12.73 oz / 0.8 pounds)",479 Euro
HP EliteBook 8570w LY550EA-ABD,2013,Intel Core i5-3360M,AMD FirePro M4000,"4 GB  ,, 1x 4GB PC3-12800 Micron, 1 empty slot, max. 16 GB",", 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO13ED , TN White-LED, glossy: no","3.26 kg ( = 114.99 oz / 7.19 pounds), Power Supply: 640 g ( = 22.58 oz / 1.41 pounds)",1500 Euro
HP Pavilion Sleekbook TouchSmart 15-b151ef,2013,AMD A4-4355M,AMD Radeon HD 7400G,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),600 Euro
HP Envy TouchSmart 4-1130sb,2013,Intel Core i5-3317U,Intel HD Graphics 4000,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP ProBook 4340s H4R47EA,2013,Intel Core i3-3120M,Intel HD Graphics 4000,"4 GB  ,, 1 x 4096 MB PC3-12800 DDR3 Single Channel, max. 8 GB",", 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LG Display 0354, TN LED, glossy: no","2.011 kg ( = 70.94 oz / 4.43 pounds), Power Supply: 407 g ( = 14.36 oz / 0.9 pounds)",599 Euro
HP ProBook 4540S-C4Z18EA,2013,Intel Core i5-2450M,AMD Radeon HD 7650M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),600 Euro
HP Pavilion Sleekbook 15-b004sg Ultrabook,2013,Intel Core i5-3317U,NVIDIA GeForce GT 630M,"8 GB  ,, DDR3, dual-channel, 2x 4GB","Western Digital Scorpio Blue WD7500BPVT-60HXZT3 + 32 GB LiteOn LMT-32L3M SSD Cache, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, TN LED, glossy: yes","2.1 kg ( = 74.08 oz / 4.63 pounds), Power Supply: 228 g ( = 8.04 oz / 0.5 pounds)",599 Euro
HP Pavilion Sleekbook 15z-b000,2013,AMD A8-4555M,AMD Radeon HD 7600G,"4 GB  ,, PC3-12800 DDR3 SDRAM",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMN15AB, TN, glossy: yes","2.096 kg ( = 73.93 oz / 4.62 pounds), Power Supply: 324 g ( = 11.43 oz / 0.71 pounds)",475 Euro
HP EliteBook 2760p-LG682EA,2013,Intel Core i5-2540M,Intel HD Graphics 3000,"4 GB  ,, 1x 4GB PC3-12800 (Elpida), 1 slot open","Samsung MZ7PC128HBFU, 128 GB  ","12.10 inch 16:10, 1280 x 800 pixel, multitouch + pen, Wacom Digitizer, BOE08A0, outdoor, LED, 50% sRGB, semi-gloss, glossy: no","1.78 kg ( = 62.79 oz / 3.92 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",1500 Euro
HP ProBook 6570b-B6P89EA,2013,Intel Core i5-3320M,AMD Radeon HD 7570M,4 GB  ,,"15.60 inch 16:9, 1600 x 900 pixel, glossy: yes",2.8 kg ( = 98.77 oz / 6.17 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 8770w-LY561EA,2013,Intel Core i5-3360M,AMD FirePro M4000,4 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel, glossy: yes",3.7 kg ( = 130.51 oz / 8.16 pounds) ( = 0 oz / 0 pounds),
HP Envy dv7-7335,2013,Intel Core i7-3630QM,NVIDIA GeForce GT 650M,8 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel",3.2 kg ( = 112.88 oz / 7.05 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 8470W-LY544EA,2013,Intel Core i7-3630QM,AMD FirePro M2000,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP Envy 6-1110SW,2013,Intel Core i5-3317U,AMD Radeon HD 7670M,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP Compaq Presario CQ58-350SG,2013,AMD E1-1200,AMD Radeon HD 7310,"4 GB  ,, DDR3, 2 memory slots, max. 8 GB,3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: Headphones output, microphone input, Card Reader: SD, MMC, Memory Stick, Memory Stick Pro, xD",", 500 GB  ","15.00 inch 16:9, 1366 x 768 pixel, TN LED, glossy: yes","2.45 kg ( = 86.42 oz / 5.4 pounds), Power Supply: 242 g ( = 8.54 oz / 0.53 pounds)",359 Euro
HP ProBook 6475b,2013,AMD A6-4400M,AMD Radeon HD 7520G,"4 GB  ,, 1 x 4096 MB PC3-12800 Micron Tech Single Channel ","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1600 x 900 pixel, LG Display LP140WD1-TLD2, TN LED, glossy: no","2.395 kg ( = 84.48 oz / 5.28 pounds), Power Supply: 411 g ( = 14.5 oz / 0.91 pounds)",899 Euro
HP Spectre XT TouchSmart 15-4000EF,2013,Intel Core i5-3317U,Intel HD Graphics 4000,4 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),1400 Euro
HP Pavilion Sleekbook 15-b020sw,2013,Intel Core i3-3217U,NVIDIA GeForce GT 630M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP 650-C1N02EA,2013,Intel Celeron B830,Intel Graphics Media Accelerator (GMA) HD Graphics,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),400 Euro
HP Spectre XT TouchSmart 15-4000eg,2013,Intel Core i5-3317U,Intel HD Graphics 4000,"4 GB  ,, Single channel","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, Touchscreen, IPS, glossy: yes","2.15 kg ( = 75.84 oz / 4.74 pounds), Power Supply: 230 g ( = 8.11 oz / 0.51 pounds)",1600 Euro
HP Pavilion g6-2253sg,2013,AMD A10-4600M,AMD Radeon HD 7660G + HD 7670M Dual Graphics,"8 GB  ,, 2x 4 GB DDR3-1600, 2 Slots, max. 16 GB",", 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMO15A2, TN Panel, LED Backlight, glossy: yes","2.48 kg ( = 87.48 oz / 5.47 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",550 Euro
HP ProBook 4545s-H5K12EA,2013,AMD A4-4300M,AMD Radeon HD 7420G,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),
HP Pavilion Sleekbook 15z-b000,2013,AMD A8-4555M,AMD Radeon HD 7600G,"4 GB  ,, PC3-12800 DDR3 SDRAM",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMN15AB, TN, glossy: yes","2.096 kg ( = 73.93 oz / 4.62 pounds), Power Supply: 324 g ( = 11.43 oz / 0.71 pounds)",475 Euro
HP EliteBook 8770w DreamColor,2013,Intel Core i7-3610QM,NVIDIA Quadro K4000M,"8 GB  ,, Elpida DDR3-1600, 2x 4GB, 2 free slots","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02FC, IPS, DreamColor RGB-LED, 100% AdobeRGB, glossy: no","3.92 kg ( = 138.27 oz / 8.64 pounds), Power Supply: 990 g ( = 34.92 oz / 2.18 pounds)",4300 Euro
HP Pavilion SleekBook 15-b025ec,2013,Intel Pentium 987,Intel HD Graphics (Sandy Bridge),4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 8770w DreamColor,2013,Intel Core i7-3610QM,NVIDIA Quadro K4000M,"8 GB  ,, Elpida DDR3-1600, 2x 4GB, 2 free slots","Seagate Momentus 7200.5 ST9750420AS, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02FC, IPS, DreamColor RGB-LED, 100% AdobeRGB, glossy: no","3.92 kg ( = 138.27 oz / 8.64 pounds), Power Supply: 990 g ( = 34.92 oz / 2.18 pounds)",4300 Euro
HP Spectre XT TouchSmart 15-4000eg,2013,Intel Core i5-3317U,Intel HD Graphics 4000,"4 GB  ,, Single channel","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, Touchscreen, IPS, glossy: yes","2.15 kg ( = 75.84 oz / 4.74 pounds), Power Supply: 230 g ( = 8.11 oz / 0.51 pounds)",1600 Euro
HP Envy dv7-7210em,2013,Intel Core i7-3630QM,NVIDIA GeForce GT 630M,8 GB  ,,"17.30 inch 16:9, 1600 x 900 pixel, glossy: yes",3.2 kg ( = 112.88 oz / 7.05 pounds) ( = 0 oz / 0 pounds),1000 Euro
