Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
HP Pavilion 15-cs0053cl,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"12 GB  ,, 1x 8 GB SK Hynix DDR4-2400 1200 MHz, 1x 4 GB Micron DDR4-2666 1333 MHz","Toshiba MQ04ABF100, 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, AU Optronics B156XW02 V0, TN LED, AUO20EC, glossy: no","1.785 kg ( = 62.96 oz / 3.94 pounds), Power Supply: 242 g ( = 8.54 oz / 0.53 pounds)",550 USD
HP 17-ca0992nd,2018,AMD Ryzen 5 2500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),16 GB  , 1 TB HDD,"17.30 inch 16:10, 1920 x 1200 pixel 131 PPI, IPS, glossy: no",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),
HP Omen 17t-3AW55AV_1,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1070 Mobile,"16 GB  ,, 2x 8 GB DDR4-2666 SODIMM","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics AUO309D, IPS, 144 Hz refresh rate, glossy: no","3.654 kg ( = 128.89 oz / 8.06 pounds), Power Supply: 727 g ( = 25.64 oz / 1.6 pounds)",1750 USD
HP Pavilion x360 14-cd0087tu,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400", 1TB 5400 rpm SATA,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, native pen support, IPS, glossy: yes",1.63 kg ( = 57.5 oz / 3.59 pounds) ( = 0 oz / 0 pounds),800 Euro
HP Omen 15-dc0850nd,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
HP 17-by0016ng,2018,Intel Core i5-8250U,AMD Radeon 530,"8 GB  ,, DDR4-2400", 1 TB 5400 rpm SATA,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),800 Euro
HP Pavilion 15-cx001nl,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Mobile,16 GB  , 128 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 15-ch000,2018,Intel Core i7-8705G,AMD Radeon RX Vega M GL / 870,"16 GB  ,, PC4-19200, 1300 MHz, 17-17-17-39, Dual-Channel","Toshiba XG5-P KXG50PNV2T04, 2048 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, 10-point capacitive, native pen support, BOE0730, IPS, glossy: yes","2.14 kg ( = 75.49 oz / 4.72 pounds), Power Supply: 423 g ( = 14.92 oz / 0.93 pounds)",1600 USD
HP Pavilion x360 14-cd0650nd,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: yes",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 830 G5-3JX74EA,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"32 GB  ,, DDR4-2400, 2 of 2 slots used, max. 32 GB","Samsung SSD PM961 1TB M.2 PCIe 3.0 x4 NVMe (MZVLW1T0), 1024 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IVO M133NVF3-R0, IPS LED, glossy: no","1.33 kg ( = 46.91 oz / 2.93 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",2700 Euro
HP Omen 17-an104nd,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1070 Mobile,16 GB  , 1 TB HDD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",3.8 kg ( = 134.04 oz / 8.38 pounds) ( = 0 oz / 0 pounds),
HP EliteBook x360 1030 G3,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, 1200 MHz, 10-10-10-28, Dual-Channel","Samsung PM871b MZNLN128HAHQ, 128 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, native pen support, Chi Mei CMN1380, IPS, glossy: yes","1.26 kg ( = 44.45 oz / 2.78 pounds), Power Supply: 261 g ( = 9.21 oz / 0.58 pounds)",1900 USD
HP 15-da0045ns,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB NVMe SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: yes",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP ZBook Studio G5-2ZC50EA,2018,Intel Core i7-8750H,NVIDIA Quadro P1000,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP 15-da0028ns,2018,,Intel HD Graphics 620,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-cs0007NS,2018,Intel Core i7-8550U,NVIDIA GeForce MX150,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.85 kg ( = 65.26 oz / 4.08 pounds) ( = 0 oz / 0 pounds),
HP 17-ca0012ng,2018,AMD Ryzen 3 2200U,AMD Radeon RX Vega 3,"8 GB  ,, DDR4-2400","128 GB NVMe, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),700 Euro
HP Envy 13-ah0001ng,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2133 (8GB soldered, not extensible)","256 GB NVMe, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: no",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1000 Euro
HP Pavilion 15-cs0053cl,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"12 GB  ,, 1x 8 GB SK Hynix DDR4-2400 1200 MHz, 1x 4 GB Micron DDR4-2666 1333 MHz","Toshiba MQ04ABF100, 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, AU Optronics B156XW02 V0, TN LED, AUO20EC, glossy: no","1.785 kg ( = 62.96 oz / 3.94 pounds), Power Supply: 242 g ( = 8.54 oz / 0.53 pounds)",550 USD
HP Spectre 13-af005nl,2018,Intel Core i7-8550U,Intel UHD Graphics 620,8 GB  , 512 GB SSD,"13.30 inch 16:9, 3840 x 2160 pixel 331 PPI, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 15-ch006nf,2018,Intel Core i7-8705G,AMD Radeon RX Vega M GL / 870,16 GB  , 1 TB SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, glossy: yes",2.14 kg ( = 75.49 oz / 4.72 pounds) ( = 0 oz / 0 pounds),
HP ZBook Studio x360 G5 ZC62EA,2018,Intel Core i7-8850H,NVIDIA Quadro P1000,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes",2.25 kg ( = 79.37 oz / 4.96 pounds) ( = 0 oz / 0 pounds),
HP ProBook 450 G5-2UB54EA,2018,Intel Core i5-8250U,NVIDIA GeForce 930MX,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-cx0004ng,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,"16 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1200 Euro
HP Envy 13-ah0100nd,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 840 G5-3JX66EA,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400, 1 of 2 slots occupied, max. 32 GB","Toshiba XG5 KXG50ZNV256G, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AUO3B3D, IPS, glossy: no","1.541 kg ( = 54.36 oz / 3.4 pounds), Power Supply: 334 g ( = 11.78 oz / 0.74 pounds)",1500 EUR
HP Omen 15-dc0001ng,2018,Intel Core i5-8300H,NVIDIA GeForce GTX 1050 Ti Mobile,"8 GB  ,, SO-DIMM DDR4-2666, single channel, 1 of 2 slots used, max. 32 GB","Toshiba KBG30ZMV128G, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE07A1, IPS, FHD, 60 Hz, glossy: no","2.42 kg ( = 85.36 oz / 5.34 pounds), Power Supply: 343 g ( = 12.1 oz / 0.76 pounds)",1000 EUR
HP Pavilion 15-cx0675nd,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1060 Mobile,16 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 840 G5-3JX61EA,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"32 GB  ,, DDR4-2400, dual-channel, two memory slots (occupied)","Toshiba KXG50ZNV1T02, 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IVO M140NVF7 R0, IPS, HP SureView (privacy screen via function key), glossy: no","1.48 kg ( = 52.21 oz / 3.26 pounds), Power Supply: 353 g ( = 12.45 oz / 0.78 pounds)",2599 Euro
HP EliteBook 745 G5 3UN74EA,2018,AMD Ryzen 7 2700U,AMD Radeon RX Vega 10,8 GB  ,"Toshiba XG5 KXG50ZNV256G, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AUO383D, IPS LED, glossy: no","1.541 kg ( = 54.36 oz / 3.4 pounds), Power Supply: 201 g ( = 7.09 oz / 0.44 pounds)",1399 Euro
HP EliteBook 755 G5 3UN79EA,2018,AMD Ryzen 7 2700U,AMD Radeon RX Vega 10,"8 GB  ,, DDR4-2400, single channel","Toshiba XG5 KXG50ZNV512G, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE074E, IPS, glossy: no","1.78 kg ( = 62.79 oz / 3.92 pounds), Power Supply: 315 g ( = 11.11 oz / 0.69 pounds)",1599 Euro
HP EliteBook 840 G5-3WD97UT,2018,Intel Core i7-8650U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400","512 MB NAND Flash, 0.5 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no","1.48 kg ( = 52.21 oz / 3.26 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1450 Euro
HP Pavilion 15-ck007ns,2018,Intel Core i7-8550U,NVIDIA GeForce 940MX,16 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 14-bf105ns,2018,Intel Core i5-8250U,NVIDIA GeForce 940MX,8 GB  , 1 TB HDD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 840 G5-3JY07ES,2018,Intel Core i7-8550U,AMD Radeon RX 540,"16 GB  ,, DDR4 2400MHz SDRAM (1 x 16GB)","512 MB NAND Flash, 0.5 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no","1.54 kg ( = 54.32 oz / 3.4 pounds), Power Supply: 335 g ( = 11.82 oz / 0.74 pounds)",1600 Euro
HP EliteBook x2 1013 G3-4YJ16UT,2018,Intel Core i7-8650U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2133 SDRAM (onboard)","512 MB NAND Flash, 0.5 GB  ","13.30 inch 3:2, 3000 x 2000 pixel 271 PPI, Capacitive, native pen support, IPS, Corning Gorilla Glass 4, glossy: yes, detachable screen",1.17 kg ( = 41.27 oz / 2.58 pounds) ( = 0 oz / 0 pounds),2000 Euro
HP Elitebook 840 G5 3JX27EA,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 830 G5-3PZ05UT,2018,Intel Core i7-8650U,Intel UHD Graphics 620,"16 GB  ,, DDR4-2400","512 MB NAND Flash, 0.5 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: no","1.33 kg ( = 46.91 oz / 2.93 pounds), Power Supply: 250 g ( = 8.82 oz / 0.55 pounds)",1700 Euro
HP 15-bw068ns,2018,AMD A4-9120,AMD Radeon R2 (Stoney Ridge),8 GB  , 1 TB HDD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP 15-bs127NS,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: yes",1.91 kg ( = 67.37 oz / 4.21 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x360 14-cd0006ns,2018,Intel Core i3-8130U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP 15-db0034ns,2018,AMD Ryzen 3 2200U,AMD Radeon RX Vega 3,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: yes",1.77 kg ( = 62.43 oz / 3.9 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 14-ce0004ns,2018,Intel Core i5-8250U,NVIDIA GeForce MX130,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 15-ch011nr,2018,Intel Core i7-8550U,NVIDIA GeForce MX150,"16 GB  ,, DDR4, 1200 MHz, 17-17-17-39, Dual-Channel",SK hynix PC401 NVMe 500 GB,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, 10-point capacitive, BOE0730, IPS, glossy: yes","2.08 kg ( = 73.37 oz / 4.59 pounds), Power Supply: 382 g ( = 13.47 oz / 0.84 pounds)",1500 USD
HP Spectre 13-AF000NS,2018,Intel Core i7-8550U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
HP 15-da0095ns,2018,,Intel HD Graphics 620,4 GB  , 128 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: yes",1.77 kg ( = 62.43 oz / 3.9 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 17-ab404ng,2018,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,"16 GB  ,, DDR4-2666 SDRAM (2 x 8GB)", 1 TB 5400 rpm SATA,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",3.07 kg ( = 108.29 oz / 6.77 pounds) ( = 0 oz / 0 pounds),1100 Euro
HP ProBook 650 G4 3UP57EA,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400, 1 of 2 slots unoccupied, 32 GB max.","Toshiba XG5 KXG50ZNV256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN15D3, IPS LED, glossy: no","2.2 kg ( = 77.6 oz / 4.85 pounds), Power Supply: 285 g ( = 10.05 oz / 0.63 pounds)",1100 Euro
HP Zbook 15u G5 2ZC06EA ,2018,Intel Core i5-8250U,AMD Radeon Pro WX 3100,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP 250 G6 1XN75EA,2018,Intel Core i7-7500U,Intel HD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.86 kg ( = 65.61 oz / 4.1 pounds) ( = 0 oz / 0 pounds),
HP Pavilion x2 10-p012ns,2018,Intel Atom x5-Z8350,Intel HD Graphics 400 (Braswell),4 GB  ,,"10.10 inch 16:10, 1280 x 800 pixel 149 PPI, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-ck094nd,2018,Intel Core i7-8550U,NVIDIA GeForce MX150,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),
HP ZBook 15u G5 2ZC05EA,2018,Intel Core i7-8550U,AMD Radeon Pro WX 3100,"8 GB  ,, DDR4 2400, 1 of 2 slots occupied, maximum of 32 GB RAM supported","Toshiba XG5 KXG50ZNV256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN15E7, IPS LED, glossy: no","1.914 kg ( = 67.51 oz / 4.22 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",1750 Euro
HP Pavilion Power 15-cb005ns,2018,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050 Mobile,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 14-ce0015ns,2018,Intel Core i7-8550U,NVIDIA GeForce MX130,16 GB  , 256 GB PCIe SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
HP Envy x360 15-bq181no,2018,AMD Ryzen 5 2500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 17-ab309ng,2018,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050 Ti Mobile,"16 GB  ,, 16 GB DDR4-2133 SDRAM (2 x 8 GB)","128 GB NVMe, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",2.85 kg ( = 100.53 oz / 6.28 pounds) ( = 0 oz / 0 pounds),1250 Euro
HP Omen 17-an026ns,2018,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050 Mobile,16 GB  , 1 TB HDD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",3.8 kg ( = 134.04 oz / 8.38 pounds) ( = 0 oz / 0 pounds),
HP Elitebook 850 G5-3JX13EA,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB PCIe SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP Omen 15-ax014ns,2018,Intel Core i5-6300HQ,NVIDIA GeForce GTX 950M,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 15-CH004no,2018,Intel Core i7-8705G,AMD Radeon RX Vega M GL / 870,16 GB  , 512 GB SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, glossy: yes",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP Pavilion Power 15-cb001nd,2018,Intel Core i5-7300HQ,NVIDIA GeForce GTX 1050 Mobile,, 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP ZBook 15u G5 2ZC05EA,2018,Intel Core i7-8550U,AMD Radeon Pro WX 3100,"8 GB  ,, DDR4 2400, 1 of 2 slots occupied, maximum of 32 GB RAM supported","Toshiba XG5 KXG50ZNV256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, CMN15E7, IPS LED, glossy: no","1.914 kg ( = 67.51 oz / 4.22 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",1750 Euro
HP Pavilion Power 15-cb015ns,2018,Intel Core i5-7300HQ,NVIDIA GeForce GTX 1050 Mobile,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-ck000NS,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 840 G5-3JX61EA,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"32 GB  ,, DDR4-2400, dual-channel, two memory slots (occupied)","Toshiba KXG50ZNV1T02, 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IVO M140NVF7 R0, IPS, HP SureView (privacy screen via function key), glossy: no","1.48 kg ( = 52.21 oz / 3.26 pounds), Power Supply: 353 g ( = 12.45 oz / 0.78 pounds)",2599 Euro
HP Omen X 17-ap000nf,2018,Intel Core i7-7820HK,NVIDIA GeForce GTX 1070 Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",4.4 kg ( = 155.21 oz / 9.7 pounds) ( = 0 oz / 0 pounds),
HP Pavilion 15-ck012ns,2018,Intel Core i5-8250U,Intel HD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",1.77 kg ( = 62.43 oz / 3.9 pounds) ( = 0 oz / 0 pounds),
HP ZBook 14u G5-2ZB99EA,2018,Intel Core i7-8550U,AMD Radeon Pro WX 3100,"8 GB  ,, DDR4 2400, 1 of 2 slots occupied, maximum 32 GB","Toshiba XG5 KXG50ZNV256G, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, LG Philips, LGD0599, IPS, glossy: no","1.576 kg ( = 55.59 oz / 3.47 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",1680 EUR
HP Spectre 13-ae001nf x360,2018,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.26 kg ( = 44.45 oz / 2.78 pounds) ( = 0 oz / 0 pounds),
HP 15-bs116ns,2018,Intel Core i7-8550U,AMD Radeon 530,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP Spectre x360 15-ch004ng,2018,Intel Core i7-8705G,AMD Radeon RX Vega M GL / 870,"16 GB  ,, DDR4","512 MB NAND Flash, 0.5 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, Capacitive, native pen support, IPS, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),
HP ENVY 13-ad113ns,2018,Intel Core i7-8550U,Intel UHD Graphics 620,8 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
HP EliteBook 830 G5-3JX74EA,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"32 GB  ,, DDR4-2400, 2 of 2 slots used, max. 32 GB","Samsung SSD PM961 1TB M.2 PCIe 3.0 x4 NVMe (MZVLW1T0), 1024 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IVO M133NVF3-R0, IPS LED, glossy: no","1.33 kg ( = 46.91 oz / 2.93 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",2700 Euro
HP Spectre 13-af008tu,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, LPDDR3-2133 SDRAM (onboard)","256 GB NVMe, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, IPS, glossy: yes","1.11 kg ( = 39.15 oz / 2.45 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",1300 Euro
HP ProBook 430 G5-3KY87EA,2018,Intel Core i5-8250U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, IPS, glossy: no",1.49 kg ( = 52.56 oz / 3.28 pounds) ( = 0 oz / 0 pounds),750 Euro
HP Spectre 13-af090tu,2018,Intel Core i7-8550U,Intel UHD Graphics 620,"8 GB  ,, LPDDR3-2133 SDRAM (onboard)","512 MB NAND Flash, 0.5 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, IPS, Corning Gorilla Glass NBT, glossy: yes",1.11 kg ( = 39.15 oz / 2.45 pounds) ( = 0 oz / 0 pounds),1600 Euro
HP Envy 13-ad109ns,2018,Intel Core i7-8550U,NVIDIA GeForce MX150,8 GB  , 256 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),
HP Omen X 17-ap0xx,2018,Intel Core i7-7820HK,NVIDIA GeForce GTX 1080 Mobile,"16 GB  ,, DDR4-2666 / PC4-21300, 1333.3 MHz",", 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics B173HW01, IPS, 120 Hz refresh, glossy: no","4.867 kg ( = 171.68 oz / 10.73 pounds), Power Supply: 1.238 kg ( = 43.67 oz / 2.73 pounds)",2270 USD
HP EliteBook 850 G5-3RS15UT,2018,Intel Core i7-8550U,AMD Radeon RX 540,"16 GB  ,, DDR4-2400","512 MB NAND Flash, 0.5 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, IPS, glossy: no","1.78 kg ( = 62.79 oz / 3.92 pounds), Power Supply: 315 g ( = 11.11 oz / 0.69 pounds)",1600 Euro
