Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus Zephyrus G15 GA503RW-LN030W,2022,AMD Ryzen 9 6900HS,NVIDIA GeForce RTX 3070 Ti Laptop GPU,"16 GB  ,, DDR5-4800", 1TB SSD,"15.60 inch 16:9, 2560 x 1440 pixel 188 PPI, IPS, glossy: no, 240 Hz",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),2650 Euro
Asus ZenBook S 13 UM5302TA,2022,AMD Ryzen 5 6600U,AMD Radeon 660M,"8 GB  ,, DDR5", 512GB SSD,"13.30 inch 16:10, 2880 x 1800 pixel 255 PPI, Capacitive, OLED, glossy: yes, 60 Hz","1.095 kg ( = 38.63 oz / 2.41 pounds), Power Supply: 222 g ( = 7.83 oz / 0.49 pounds)",
Asus Zenbook S 13 OLED,2022,AMD Ryzen 7 6800U,AMD Radeon 680M,"16 GB  ,, LPDDR5-6400, Dual-Channel, Onboard",", 1024 GB  ","13.30 inch 16:10, 2880 x 1800 pixel 255 PPI, capacitive, SDC4172, OLED, HDR, 60 Hz","1.095 kg ( = 38.63 oz / 2.41 pounds), Power Supply: 222 g ( = 7.83 oz / 0.49 pounds)",1500 Euro
Asus Zenbook Pro 16X UX7602ZM-ME023W,2022,Intel Core i9-12900H,NVIDIA GeForce RTX 3060 Laptop GPU,"32 GB  ,, DDR5", 2TB SSD,"16.00 inch 16:10, 3840 x 2400 pixel 283 PPI, glossy: yes, 90 Hz",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Asus Zenbook Pro 16X UX7602ZM-ME008X,2022,Intel Core i7-12700H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR5", 1 TB SSD,"16.00 inch 16:10, 3840 x 2400 pixel 283 PPI, Capacitive, OLED, glossy: yes, 90 Hz",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Asus Zenbook Pro 15 OLED UM535Q,2022,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, LPDDR4X, 2129 MHz, 40-29-45-90, Dual-Channel",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, 10-point capacitive, native pen support, Samsung ATNA56YX03-0, OLED, glossy: yes, 60 Hz","1.865 kg ( = 65.79 oz / 4.11 pounds), Power Supply: 408 g ( = 14.39 oz / 0.9 pounds)",1500 USD
Asus ZenBook Pro 14 Duo UX8402ZE-M3075W,2022,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, DDR5", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, Capacitive, OLED, Sub-display: 12.7 inch, IPS, 2880x864, 120 Hz, glossy: yes, 120 Hz",1.75 kg ( = 61.73 oz / 3.86 pounds) ( = 0 oz / 0 pounds),
Asus Zenbook Pro 14 Duo UX8402ZE-M3030W,2022,Intel Core i9-12900H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"32 GB  ,, DDR5", 2TB SSD,"14.50 inch 16:10, 2880 x 1800 pixel 234 PPI, Capacitive, native pen support, OLED, Sub-display: 12.7 inch, IPS, 2880x864, glossy: yes, 120 Hz",1.75 kg ( = 61.73 oz / 3.86 pounds) ( = 0 oz / 0 pounds),2600 Euro
Asus Zenbook Pro 14 Duo OLED UX8402ZA,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5, dual-channel, onboard",", 512 GB  ","14.50 inch 16:10, 2880 x 1800 pixel 234 PPI, capacitive, ATNA45AF01-0, OLED, glossy: yes, HDR, 120 Hz","1.736 kg ( = 61.24 oz / 3.83 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)","1,900 Euro"
"Asus ZenBook Flip 14 UP5401ZA, i5-12500H",2022,Intel Core i5-12500H,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR5-3200", 512GB SSD,"14.00 inch 16:9, 2880 x 1800 pixel 243 PPI, Capacitive, OLED, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook Flip 14 UP5401EA-KU030T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-4266", 1TB SSD,"14.00 inch 16:10, 3840 x 2400 pixel 323 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook Flip 14 UN5401QA-KN085W,2022,AMD Ryzen 7 5800H,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, LPDDR4-3200, Dual-Channel, Onboard","Intel SSD 600p SSDPEKKW512G7, 512 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, 10-point capacitive, native pen support, SDC4154, OLED, glossy: yes, detachable screen, HDR, 90 Hz","1.4 kg ( = 49.38 oz / 3.09 pounds), Power Supply: 404 g ( = 14.25 oz / 0.89 pounds)",1299 Euro
Asus ZenBook Flip 14 UN5401QA-K181W,2022,AMD Ryzen 9 5900HX,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-2666", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, Capacitive, OLED, glossy: yes, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1250 Euro
Asus ZenBook Flip 13 UX363EA-HP525T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-4266", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1800 Euro
Asus ZenBook Flip 13 UX363EA-HP043T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),900 Euro
Asus ZenBook Flip 13 UX363EA-AH74T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-4266", 1TB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, OLED, glossy: yes, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1150 Euro
Asus Zenbook 17 Fold UX9702,2022,Intel Core i7-1250U,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR5-5200, dual-channel, onboard",", 1024 GB  ","17.30 inch 4:3, 2560 x 1920 pixel 185 PPI, Capacitive, BOE9C40, OLED, glossy: yes, HDR, 60 Hz","1.826 kg ( = 64.41 oz / 4.03 pounds), Power Supply: 225 g ( = 7.94 oz / 0.5 pounds)",3499 Euro
Asus ZenBook 14X UX5401ZA-L7078W,2022,Intel Core i9-12900H,Intel Iris Xe Graphics G7 96EUs,"32 GB  ,, DDR5", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1800 Euro
Asus ZenBook 14X UX5401ZA-KP005W,2022,Intel Core i5-12500H,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR5", 512GB SSD,"14.00 inch 16:10, 2560 x 1600 pixel 216 PPI, IPS, glossy: no, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1100 Euro
"Asus Zenbook 14X UX5400EG, i5-1135G7",2022,Intel Core i5-1135G7,NVIDIA GeForce MX450,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, SAMSUNG SDC4154, ATNA40YK04-0, OLED, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
"Asus Zenbook 14X OLED Space Edition, i7-12700H",2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR5", up to 1TB M.2 NVMe PCIe 4.0 Performance SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, Optional, OLED, glossy: yes, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UX425EA-KI359T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.17 kg ( = 41.27 oz / 2.58 pounds) ( = 0 oz / 0 pounds),
"Asus Zenbook 14 UX3402ZA, i5-1240P",2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,16 GB  , 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),
"Asus Zenbook 14 UX3402, i7-1260P",2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,16 GB  , 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UM425UAZ-KI035T,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.13 kg ( = 39.86 oz / 2.49 pounds) ( = 0 oz / 0 pounds),
Asus Zenbook 14 UM425UAZ-KI016T,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.22 kg ( = 43.03 oz / 2.69 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UM3402YA-KM115W,2022,AMD Ryzen 7 5825U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UM3402YA-KM067W,2022,AMD Ryzen 7 5825U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),1160 Euro
Asus VivoBook S15 S533EA-L11012T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S14 S435EA-KC035T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 1TB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S14 S433EA-EB1150T,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S14 S433EA-AM464T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S 14X S5402Z,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"12 GB  ,, 8 GB soldered + 4 GB removable, DDR4-3200, 21-21-21-47",", 512 GB  ","14.50 inch 16:10, 2880 x 1800 pixel 234 PPI, Samsung ATNA45AF01-0, OLED, glossy: yes, 120 Hz","1.627 kg ( = 57.39 oz / 3.59 pounds), Power Supply: 411 g ( = 14.5 oz / 0.91 pounds)",1100 USD
"Asus VivoBook S 14 S3402, i7-12700H",2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
"Asus VivoBook S 14 S3402, i7-12500H",2022,Intel Core i5-12500H,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, 90 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
"Asus Vivobook S 14 K3402ZA, i5-12500H",2022,Intel Core i5-12500H,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", Up to 1TB M.2 NVMe,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus Vivobook Pro 16X-M7600QE,2022,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"32 GB  ,, soldered",", 1024 GB  ","16.10 inch 16:10, 3840 x 2400 pixel 281 PPI, Samsung ATNA60YV02-0, OLED, glossy: yes, 60 Hz","1.911 kg ( = 67.41 oz / 4.21 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",
Asus Vivobook Pro 16X N7600PC-L2012R,2022,Intel Core i5-11300H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4-3200", 512GB SSD,"16.10 inch 16:10, 3840 x 2400 pixel 281 PPI, OLED, glossy: yes",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 16X N7600PC-L2010W,2022,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Laptop GPU,16 GB  , 1TB SSD,"16.10 inch 16:10, 3840 x 2400 pixel 281 PPI, glossy: yes, 120 Hz",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),1300 Euro
Asus Vivobook Pro 16X M7600QC-L2002T,2022,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4-3200", 1TB SSD,"16.00 inch 16:9, 3840 x 2160 pixel 275 PPI, OLED, glossy: yes, 60 Hz",1.95 kg ( = 68.78 oz / 4.3 pounds) ( = 0 oz / 0 pounds),1200 Euro
Asus VivoBook Pro 15 M3500QC-L1297W,2022,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus VivoBook Pro 15 M3500QC-KJ161T,2022,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.68 kg ( = 59.26 oz / 3.7 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 15 M3500QA-L1149T,2022,AMD Ryzen 5 5600H,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),1100 Euro
Asus VivoBook Pro 15 M3500QA-L1082W,2022,AMD Ryzen 7 5800H,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 15 M3500-L1179T,2022,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 15 K3500PC-L1009T,2022,Intel Core i5-11300H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),1200 Euro
"Asus VivoBook Pro 15 K3500PC, i7-11370H RTX 3050",2022,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 15 K3500PA-L1077T,2022,Intel Core i7-11370H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),1200 Euro
Asus VivoBook Pro 15 D3500QC-L1103T,2022,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),1400 Euro
Asus VivoBook Pro 14X N7400PC-KM142W,2022,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),1650 Euro
Asus VivoBook Pro 14X N7400PC-KM012T,2022,Intel Core i7-11370H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
"Asus VivoBook Pro 14X M7400QC, 5600H RTX 3050",2022,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4-2666", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),1100 Euro
"Asus Vivobook Pro 14X M7400, 5800H 3050",2022,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4-3200", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Pro 14 M3401QC-KM007W,2022,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Laptop GPU,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1080 pixel 220 PPI, OLED, glossy: yes, 90 Hz",1.45 kg ( = 51.15 oz / 3.2 pounds) ( = 0 oz / 0 pounds),1000 Euro
"Asus Vivobook Pro 14 M3400, R7 5800H",2022,AMD Ryzen 7 5800H,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
"Asus Vivobook Pro 14 M3400, R5 5600H",2022,AMD Ryzen 5 5600H,AMD Radeon RX Vega 7,"16 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus Vivobook Pro 14 K3400PA-WH51,2022,Intel Core i5-11300H,Intel Iris Xe Graphics G7 80EUs,8 GB  ,"256 GB NVMe, 256 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),650 Euro
"Asus Vivobook Pro 14 K3400PA, i7-11370H",2022,Intel Core i7-11370H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 1TB SSD,"14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, OLED, glossy: yes, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
"Asus Vivobook Pro 14 K3400, i5-11300H GTX 1650",2022,Intel Core i5-11300H,NVIDIA GeForce GTX 1650 Mobile,"16 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:10, 2800 x 1800 pixel 238 PPI, OLED, glossy: yes, 90 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus Vivobook Go 14X E410MA-EB1272WS,2022,Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),"4 GB  ,, DDR4", 128 GB,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, LED, glossy: no, 60 Hz",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),350 Euro
Asus VivoBook Flip 14 TP470EA-EC163T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 14 TP470EA-EC084T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 14 TP470EA-AS34T,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"4 GB  ,, DDR4", 128GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),400 Euro
Asus VivoBook Flip 14 TP412FA-EC641T,2022,Intel Core i3-10110U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 14 TM420UA-EC110T,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 14 TM420IA-EC230T,2022,AMD Ryzen 7 4700U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, IPS, glossy: yes, 60 Hz",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
"Asus Vivobook 15X M1503, R5 5600H",2022,AMD Ryzen 5 5600H,AMD Radeon RX Vega 7,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 2880 x 1620 pixel 212 PPI, OLED, glossy: yes, 120 Hz",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
"Asus VivoBook 15X A1503, i5-12500H",2022,Intel Core i5-12500H,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200", 512 GB SSD NVMe PCIe,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),850 Euro
Asus Vivobook 15 X515JA-EJ2136W,2022,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, TN, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook 15 X515EA-BQ943T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),500 Euro
Asus VivoBook 15 X513EA-BQ003T,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook 15 X1502ZA-BQ165W,2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),810 Euro
Asus VivoBook 15 M513UA-L1568W,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes, 60 Hz",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus Vivobook 15 M513UA-L1282T,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, OLED, glossy: yes",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
